,TF,Target,Label
7725,977,100,0
7726,977,331,0
7727,978,27,0
7728,979,1101,0
7729,980,401,0
7730,980,1003,0
7731,980,393,0
7732,980,130,0
7733,980,571,0
7734,980,470,0
7735,980,560,0
7736,980,780,0
7737,980,1071,0
7738,980,658,0
7739,980,479,0
7740,980,1069,0
7741,980,215,0
7742,980,49,0
7743,980,919,0
7744,980,698,0
7745,982,268,0
7746,983,1039,0
7747,983,739,0
7748,983,938,0
7749,983,369,0
7750,983,72,0
7751,986,847,0
7752,986,111,0
7753,986,124,0
7754,986,211,0
7755,986,212,0
7756,987,122,0
7757,987,954,0
7758,987,836,0
7759,987,548,0
7760,987,1086,0
7761,987,158,0
7762,987,1045,0
7763,987,993,0
7764,987,199,0
7765,987,717,0
7766,987,20,0
7767,987,746,0
7768,987,75,0
7769,987,632,0
7770,987,708,0
7771,987,801,0
7772,987,826,0
7773,987,236,0
7774,987,436,0
7775,987,949,0
7776,987,1062,0
7777,987,192,0
7778,987,726,0
7779,987,685,0
7780,987,667,0
7781,987,773,0
7782,987,616,0
7783,987,80,0
7784,987,888,0
7785,987,698,0
7786,987,594,0
7787,987,304,0
7788,987,839,0
7789,987,1104,0
7790,987,128,0
7791,987,853,0
7792,987,99,0
7793,987,190,0
7794,987,776,0
7795,987,871,0
7796,987,329,0
7797,987,705,0
7798,987,113,0
7799,987,597,0
7800,989,265,0
7801,989,554,0
7802,989,677,0
7803,989,175,0
7804,989,577,0
7805,989,559,0
7806,989,200,0
7807,989,1021,0
7808,989,663,0
7809,989,1112,0
7810,989,30,0
7811,989,123,0
7812,989,974,0
7813,989,798,0
7814,989,768,0
7815,989,689,0
7816,989,824,0
7817,989,975,0
7818,989,274,0
7819,989,884,0
7820,989,875,0
7821,989,686,0
7822,989,169,0
7823,989,323,0
7824,989,89,0
7825,989,463,0
7826,989,1028,0
7827,989,1088,0
7828,989,568,0
7829,989,947,0
7830,989,711,0
7831,989,584,0
7832,989,1102,0
7833,989,304,0
7834,990,1035,0
7835,990,911,0
7836,991,938,0
7837,991,539,0
7838,991,659,0
7839,991,120,0
7840,994,399,0
7841,994,817,0
7842,994,1093,0
7843,994,850,0
7844,994,461,0
7845,994,305,0
7846,994,278,0
7847,994,864,0
7848,994,478,0
7849,994,541,0
7850,994,84,0
7851,994,9,0
7852,994,813,0
7853,995,118,0
7854,995,409,0
7855,995,765,0
7856,995,775,0
7857,995,310,0
7858,995,417,0
7859,995,312,0
7860,995,608,0
7861,995,908,0
7862,995,930,0
7863,995,578,0
7864,995,461,0
7865,995,96,0
7866,995,1057,0
7867,995,645,0
7868,995,1011,0
7869,996,197,0
7870,996,952,0
7871,996,488,0
7872,996,530,0
7873,996,958,0
7874,996,807,0
7875,996,997,0
7876,996,1035,0
7877,996,1068,0
7878,996,1020,0
7879,996,810,0
7880,996,468,0
7881,996,1005,0
7882,996,977,0
7883,996,879,0
7884,996,688,0
7885,998,135,0
7886,998,986,0
7887,998,842,0
7888,998,342,0
7889,998,1025,0
7890,998,760,0
7891,998,794,0
7892,998,1012,0
7893,998,941,0
7894,998,150,0
7895,999,901,0
7896,999,476,0
7897,999,767,0
7898,999,429,0
7899,999,487,0
7900,999,1081,0
7901,1000,544,0
7902,1000,947,0
7903,1001,150,0
7904,1001,381,0
7905,1001,600,0
7906,1001,581,0
7907,1002,981,0
7908,1002,226,0
7909,1002,499,0
7910,1002,418,0
7911,1002,298,0
7912,1002,276,0
7913,1002,820,0
7914,1003,750,0
7915,1003,901,0
7916,1003,476,0
7917,1003,231,0
7918,1003,406,0
7919,1003,494,0
7920,1003,853,0
7921,1003,294,0
7922,1003,693,0
7923,1003,863,0
7924,1003,581,0
7925,1003,647,0
7926,1003,147,0
7927,1003,935,0
7928,1003,995,0
7929,1003,175,0
7930,1003,959,0
7931,1003,936,0
7932,1003,479,0
7933,1003,657,0
7934,1004,592,0
7935,1004,814,0
7936,1004,1100,0
7937,1004,1078,0
7938,1004,1067,0
7939,1004,433,0
7940,1004,1085,0
7941,1004,747,0
7942,1004,566,0
7943,1004,25,0
7944,1008,182,0
7945,1008,4,0
7946,1008,436,0
7947,1008,239,0
7948,1008,247,0
7949,1008,590,0
7950,1009,498,0
7951,1009,121,0
7952,1018,9,0
7953,1018,25,0
7954,1018,874,0
7955,1018,507,0
7956,1018,378,0
7957,1018,793,0
7958,1018,796,0
7959,1022,726,0
7960,1022,548,0
7961,1022,342,0
7962,1022,1063,0
7963,1022,391,0
7964,1022,144,0
7965,1022,92,0
7966,1022,383,0
7967,1022,97,0
7968,1022,202,0
7969,1022,131,0
7970,1022,373,0
7971,1022,881,0
7972,1022,398,0
7973,1022,426,0
7974,1022,914,0
7975,1022,79,0
7976,1022,238,0
7977,1022,996,0
7978,1022,864,0
7979,1022,20,0
7980,1022,770,0
7981,1022,994,0
7982,1022,895,0
7983,1022,662,0
7984,1022,253,0
7985,1022,93,0
7986,1022,1009,0
7987,1022,230,0
7988,1023,587,0
7989,1023,70,0
7990,1023,250,0
7991,1023,408,0
7992,1023,1062,0
7993,1023,291,0
7994,1023,418,0
7995,1023,620,0
7996,1026,738,0
7997,1026,1062,0
7998,1026,145,0
7999,1026,941,0
8000,1026,98,0
8001,1026,955,0
8002,1026,1085,0
8003,1028,798,0
8004,1028,730,0
8005,1028,817,0
8006,1030,1012,0
8007,1030,264,0
8008,1030,370,0
8009,1030,990,0
8010,1030,338,0
8011,1032,722,0
8012,1032,311,0
8013,1032,1066,0
8014,1032,1075,0
8015,1032,612,0
8016,1032,695,0
8017,1032,241,0
8018,1032,214,0
8019,1032,6,0
8020,1032,1037,0
8021,1032,190,0
8022,1032,244,0
8023,1032,314,0
8024,1032,522,0
8025,1032,683,0
8026,1032,29,0
8027,1032,898,0
8028,1032,337,0
8029,1032,5,0
8030,1032,240,0
8031,1032,102,0
8032,1032,338,0
8033,1032,783,0
8034,1032,576,0
8035,1032,397,0
8036,1032,700,0
8037,1032,617,0
8038,1032,401,0
8039,1032,271,0
8040,1032,618,0
8041,1032,430,0
8042,1032,699,0
8043,1032,494,0
8044,1032,702,0
8045,1032,690,0
8046,1032,200,0
8047,1032,1010,0
8048,1032,358,0
8049,1032,978,0
8050,1032,50,0
8051,1032,355,0
8052,1032,544,0
8053,1032,525,0
8054,1032,512,0
8055,1033,904,0
8056,1033,1064,0
8057,1033,728,0
8058,1033,525,0
8059,1033,586,0
8060,1033,890,0
8061,1033,686,0
8062,1033,807,0
8063,1033,845,0
8064,1033,843,0
8065,1033,689,0
8066,1033,851,0
8067,1033,671,0
8068,1033,799,0
8069,1033,796,0
8070,1033,309,0
8071,1033,181,0
8072,1033,740,0
8073,1033,1000,0
8074,1033,503,0
8075,1033,342,0
8076,1033,324,0
8077,1033,387,0
8078,1033,888,0
8079,1033,862,0
8080,1033,1014,0
8081,1033,745,0
8082,1033,821,0
8083,1034,1052,0
8084,1041,380,0
8085,1041,23,0
8086,1041,486,0
8087,1041,267,0
8088,1041,356,0
8089,1041,515,0
8090,1041,7,0
8091,1041,1048,0
8092,1041,317,0
8093,1041,503,0
8094,1042,514,0
8095,1042,23,0
8096,1042,1107,0
8097,1042,202,0
8098,1042,365,0
8099,1042,547,0
8100,1042,734,0
8101,1042,194,0
8102,1042,288,0
8103,1042,619,0
8104,1042,363,0
8105,1042,671,0
8106,1042,509,0
8107,1043,651,0
8108,1043,156,0
8109,1043,234,0
8110,1043,545,0
8111,1043,19,0
8112,1050,964,0
8113,1051,963,0
8114,1053,954,0
8115,1053,980,0
8116,1053,176,0
8117,1053,467,0
8118,1053,873,0
8119,1053,614,0
8120,1055,691,0
8121,1055,914,0
8122,1055,342,0
8123,1055,487,0
8124,1055,333,0
8125,1055,756,0
8126,1055,187,0
8127,1055,644,0
8128,1055,794,0
8129,1055,58,0
8130,1055,147,0
8131,1055,1032,0
8132,1055,1014,0
8133,1055,115,0
8134,1055,1067,0
8135,1061,837,0
8136,1061,817,0
8137,1061,630,0
8138,1061,865,0
8139,1061,658,0
8140,1061,491,0
8141,1061,876,0
8142,1061,323,0
8143,1061,378,0
8144,1061,654,0
8145,1061,449,0
8146,1061,966,0
8147,1061,421,0
8148,1061,655,0
8149,1061,824,0
8150,1064,618,0
8151,1064,1070,0
8152,1064,706,0
8153,1064,940,0
8154,1064,421,0
8155,1064,685,0
8156,1064,950,0
8157,1064,717,0
8158,1064,121,0
8159,1064,809,0
8160,1064,744,0
8161,1064,626,0
8162,1064,545,0
8163,1065,476,0
8164,1065,661,0
8165,1065,273,0
8166,1065,840,0
8167,1065,673,0
8168,1065,853,0
8169,1065,64,0
8170,1065,525,0
8171,1065,618,0
8172,1065,996,0
8173,1065,854,0
8174,1065,771,0
8175,1065,571,0
8176,1065,1063,0
8177,1065,84,0
8178,1065,698,0
8179,1065,1078,0
8180,1065,202,0
8181,1065,390,0
8182,1065,521,0
8183,1065,763,0
8184,1065,930,0
8185,1065,670,0
8186,1065,66,0
8187,1065,1102,0
8188,1065,558,0
8189,1065,453,0
8190,1065,447,0
8191,1065,616,0
8192,1065,1021,0
8193,1065,173,0
8194,1065,549,0
8195,1065,864,0
8196,1065,166,0
8197,1065,640,0
8198,1065,1071,0
8199,1065,475,0
8200,1065,456,0
8201,1065,471,0
8202,1065,804,0
8203,1072,560,0
8204,1072,973,0
8205,1072,751,0
8206,1072,28,0
8207,1072,1076,0
8208,1072,389,0
8209,1072,646,0
8210,1072,643,0
8211,1072,385,0
8212,1072,897,0
8213,1072,1116,0
8214,1072,878,0
8215,1072,448,0
8216,1072,115,0
8217,1072,1021,0
8218,1072,858,0
8219,1072,369,0
8220,1072,606,0
8221,1072,151,0
8222,1072,1011,0
8223,1072,223,0
8224,1072,261,0
8225,1073,746,0
8226,1073,505,0
8227,1073,488,0
8228,1073,823,0
8229,1077,363,0
8230,1077,734,0
8231,1079,334,0
8232,1079,686,0
8233,1079,1104,0
8234,1079,1089,0
8235,1079,48,0
8236,1079,417,0
8237,1079,228,0
8238,1079,902,0
8239,1079,317,0
8240,1079,246,0
8241,1079,536,0
8242,1079,375,0
8243,1079,6,0
8244,1079,857,0
8245,1079,1046,0
8246,1079,514,0
8247,1079,472,0
8248,1079,1032,0
8249,1079,524,0
8250,1079,187,0
8251,1079,494,0
8252,1079,929,0
8253,1079,859,0
8254,1081,660,0
8255,1081,334,0
8256,1081,818,0
8257,1081,752,0
8258,1081,388,0
8259,1081,262,0
8260,1081,201,0
8261,1081,350,0
8262,1083,752,0
8263,1083,777,0
8264,1083,1115,0
8265,1083,269,0
8266,1087,901,0
8267,1087,519,0
8268,1087,1037,0
8269,1087,777,0
8270,1090,711,0
8271,1090,137,0
8272,1090,451,0
8273,1090,487,0
8274,1090,135,0
8275,1091,792,0
8276,1091,363,0
8277,1091,466,0
8278,1091,307,0
8279,1091,308,0
8280,1094,310,0
8281,1094,485,0
8282,1094,768,0
8283,1094,477,0
8284,1094,480,0
8285,1095,420,0
8286,1095,418,0
8287,1095,229,0
8288,1095,581,0
8289,1097,715,0
8290,1097,566,0
8291,1097,737,0
8292,1097,1027,0
8293,1097,1116,0
8294,1097,395,0
8295,1097,218,0
8296,1097,268,0
8297,1097,1053,0
8298,1099,394,0
8299,1099,964,0
8300,1099,908,0
8301,1099,383,0
8302,1099,888,0
8303,1099,107,0
8304,1099,862,0
8305,1099,863,0
8306,1099,1057,0
8307,1099,287,0
8308,1101,330,0
8309,1101,936,0
8310,1101,260,0
8311,1101,209,0
8312,1101,1009,0
8313,1103,429,0
8314,1103,624,0
8315,1103,894,0
8316,1105,383,0
8317,1105,160,0
8318,1105,1052,0
8319,1105,220,0
8320,1106,817,0
8321,1106,696,0
8322,1106,436,0
8323,1106,910,0
8324,1107,1012,0
8325,1107,982,0
8326,1111,347,0
8327,1111,105,0
8328,1111,1085,0
8329,1111,1030,0
8330,1111,249,0
8331,1111,497,0
8332,1111,352,0
8333,1111,239,0
8334,1111,471,0
8335,1111,574,0
8336,1111,921,0
8337,1111,904,0
8338,1111,1101,0
8339,1111,535,0
8340,1113,690,0
8341,1113,235,0
8342,1113,150,0
8343,1113,682,0
8344,1113,207,0
8345,1113,826,0
8346,1113,302,0
8347,1113,388,0
8348,1113,856,0
8349,1113,214,0
8350,1113,434,0
8351,1113,310,0
8352,1113,771,0
8353,1113,778,0
8354,1113,554,0
8355,1113,531,0
8356,1113,840,0
8357,1113,21,0
8358,1113,294,0
8359,1113,846,0
8360,1113,877,0
8361,1113,743,0
8362,1113,188,0
8363,1113,1111,0
8364,1115,1033,0
8365,1115,864,0
8366,1115,873,0
8367,1115,758,0
8368,1117,654,0
8369,1117,508,0
8370,1117,978,0
8371,1117,253,0
8372,1117,430,0
8373,1117,873,0
8374,1117,498,0
8375,1117,356,0
8376,1117,840,0
8377,1117,362,0
8378,1117,320,0
8379,1117,673,0
8380,1117,298,0
8381,1117,811,0
8382,1117,406,0
8383,1117,691,0
8384,1117,519,0
8385,1117,330,0
8386,1119,928,0
8387,1119,654,0
8388,1119,284,0
8389,1119,443,0
8390,1119,90,0
8391,1119,350,0
8392,1119,501,0
8393,1119,749,0
